elevation_ft,date,year,month
4194.58,2011-01-07,2011,1
4194.59,2011-01-08,2011,1
4194.6,2011-01-09,2011,1
4194.57,2011-01-10,2011,1
4194.58,2011-01-11,2011,1
4194.6,2011-01-12,2011,1
4194.61,2011-01-13,2011,1
4194.61,2011-01-14,2011,1
4194.6,2011-01-15,2011,1
4194.59,2011-01-16,2011,1
4194.61,2011-01-17,2011,1
4194.61,2011-01-18,2011,1
4194.75,2011-01-19,2011,1
4194.68,2011-01-20,2011,1
4194.68,2011-01-21,2011,1
4194.74,2011-01-22,2011,1
4194.7,2011-01-23,2011,1
4194.71,2011-01-24,2011,1
4194.74,2011-01-25,2011,1
4194.76,2011-01-26,2011,1
4194.78,2011-01-27,2011,1
4194.79,2011-01-28,2011,1
4194.8,2011-01-29,2011,1
4194.81,2011-01-30,2011,1
4194.89,2011-01-31,2011,1
4195.08,2011-02-01,2011,2
4194.87,2011-02-02,2011,2
4194.86,2011-02-03,2011,2
4194.85,2011-02-04,2011,2
4194.87,2011-02-05,2011,2
4194.87,2011-02-06,2011,2
4194.95,2011-02-07,2011,2
4194.94,2011-02-08,2011,2
4194.91,2011-02-09,2011,2
4194.9,2011-02-10,2011,2
4194.9,2011-02-11,2011,2
4194.9,2011-02-12,2011,2
4194.92,2011-02-13,2011,2
4194.94,2011-02-14,2011,2
4194.92,2011-02-15,2011,2
4194.92,2011-02-16,2011,2
4194.93,2011-02-17,2011,2
4194.96,2011-02-18,2011,2
4195.0,2011-02-19,2011,2
4195.04,2011-02-20,2011,2
4195.08,2011-02-21,2011,2
4195.08,2011-02-22,2011,2
4195.11,2011-02-23,2011,2
4195.12,2011-02-24,2011,2
4195.05,2011-02-25,2011,2
4195.23,2011-02-26,2011,2
4195.26,2011-02-27,2011,2
4195.21,2011-02-28,2011,2
4195.23,2011-03-01,2011,3
4195.25,2011-03-02,2011,3
4195.31,2011-03-03,2011,3
4195.33,2011-03-04,2011,3
4195.34,2011-03-05,2011,3
4195.35,2011-03-06,2011,3
4195.45,2011-03-07,2011,3
4195.48,2011-03-08,2011,3
4195.44,2011-03-09,2011,3
4195.38,2011-03-10,2011,3
4195.52,2011-03-11,2011,3
4195.54,2011-03-12,2011,3
4195.5,2011-03-13,2011,3
4195.53,2011-03-14,2011,3
4195.56,2011-03-15,2011,3
4195.65,2011-03-16,2011,3
4195.67,2011-03-17,2011,3
4195.59,2011-03-18,2011,3
4195.5,2011-03-19,2011,3
4195.45,2011-03-20,2011,3
4195.51,2011-03-21,2011,3
4195.65,2011-03-22,2011,3
4195.66,2011-03-23,2011,3
4195.7,2011-03-24,2011,3
4195.72,2011-03-25,2011,3
4195.71,2011-03-26,2011,3
4195.84,2011-03-27,2011,3
4195.95,2011-03-28,2011,3
4195.86,2011-03-29,2011,3
4195.88,2011-03-30,2011,3
4195.9,2011-03-31,2011,3
4195.91,2011-04-01,2011,4
4195.97,2011-04-02,2011,4
4196.1,2011-04-03,2011,4
4195.96,2011-04-04,2011,4
4196.04,2011-04-05,2011,4
4195.99,2011-04-06,2011,4
4196.04,2011-04-07,2011,4
4196.12,2011-04-08,2011,4
4196.16,2011-04-09,2011,4
4196.24,2011-04-10,2011,4
4196.22,2011-04-11,2011,4
4196.31,2011-04-12,2011,4
4196.45,2011-04-13,2011,4
4196.44,2011-04-14,2011,4
4196.34,2011-04-15,2011,4
4196.35,2011-04-16,2011,4
4196.4,2011-04-17,2011,4
4196.44,2011-04-18,2011,4
4196.55,2011-04-19,2011,4
4196.52,2011-04-20,2011,4
4196.66,2011-04-21,2011,4
4196.66,2011-04-22,2011,4
4196.6,2011-04-23,2011,4
4196.6,2011-04-24,2011,4
4196.7,2011-04-25,2011,4
4196.86,2011-04-26,2011,4
4196.7,2011-04-27,2011,4
4196.69,2011-04-28,2011,4
4196.9,2011-04-29,2011,4
4196.83,2011-04-30,2011,4
4196.81,2011-05-01,2011,5
4196.78,2011-05-02,2011,5
4196.87,2011-05-03,2011,5
4196.9,2011-05-04,2011,5
4196.86,2011-05-05,2011,5
4196.86,2011-05-06,2011,5
4196.89,2011-05-07,2011,5
4197.02,2011-05-08,2011,5
4197.18,2011-05-09,2011,5
4197.08,2011-05-10,2011,5
4197.12,2011-05-11,2011,5
4197.1,2011-05-12,2011,5
4197.13,2011-05-13,2011,5
4197.09,2011-05-14,2011,5
4197.06,2011-05-15,2011,5
4197.18,2011-05-16,2011,5
4197.1,2011-05-17,2011,5
4197.22,2011-05-18,2011,5
4197.33,2011-05-19,2011,5
4197.37,2011-05-20,2011,5
4197.38,2011-05-21,2011,5
4197.44,2011-05-22,2011,5
4197.42,2011-05-23,2011,5
4197.57,2011-05-24,2011,5
4197.57,2011-05-25,2011,5
4197.62,2011-05-26,2011,5
4197.62,2011-05-27,2011,5
4197.69,2011-05-28,2011,5
4197.79,2011-05-29,2011,5
4197.88,2011-05-30,2011,5
4197.83,2011-05-31,2011,5
4197.84,2011-06-01,2011,6
4197.97,2011-06-02,2011,6
4198.04,2011-06-03,2011,6
4198.02,2011-06-04,2011,6
4198.06,2011-06-05,2011,6
4198.07,2011-06-06,2011,6
4198.06,2011-06-07,2011,6
4198.13,2011-06-08,2011,6
4198.2,2011-06-09,2011,6
4198.2,2011-06-10,2011,6
4198.2,2011-06-11,2011,6
4198.29,2011-06-12,2011,6
4198.25,2011-06-13,2011,6
4198.26,2011-06-14,2011,6
4198.28,2011-06-15,2011,6
4198.48,2011-06-16,2011,6
4198.33,2011-06-17,2011,6
4198.34,2011-06-18,2011,6
4198.46,2011-06-19,2011,6
4198.39,2011-06-20,2011,6
4198.4,2011-06-21,2011,6
4198.4,2011-06-22,2011,6
4198.41,2011-06-23,2011,6
4198.46,2011-06-24,2011,6
4198.52,2011-06-25,2011,6
4198.53,2011-06-26,2011,6
4198.5,2011-06-27,2011,6
4198.38,2011-06-28,2011,6
4198.36,2011-06-29,2011,6
4198.46,2011-06-30,2011,6
4198.46,2011-07-01,2011,7
4198.44,2011-07-02,2011,7
4198.42,2011-07-03,2011,7
4198.38,2011-07-04,2011,7
4198.42,2011-07-05,2011,7
4198.42,2011-07-06,2011,7
4198.47,2011-07-07,2011,7
4198.47,2011-07-08,2011,7
4198.48,2011-07-09,2011,7
4198.38,2011-07-10,2011,7
4198.4,2011-07-11,2011,7
4198.4,2011-07-12,2011,7
4198.33,2011-07-13,2011,7
4198.32,2011-07-14,2011,7
4198.38,2011-07-15,2011,7
4198.36,2011-07-16,2011,7
4198.31,2011-07-17,2011,7
4198.29,2011-07-18,2011,7
4198.32,2011-07-19,2011,7
4198.38,2011-07-20,2011,7
4198.31,2011-07-21,2011,7
4198.3,2011-07-22,2011,7
4198.34,2011-07-23,2011,7
4198.26,2011-07-24,2011,7
4198.17,2011-07-25,2011,7
4198.17,2011-07-26,2011,7
4198.21,2011-07-27,2011,7
4198.2,2011-07-28,2011,7
4198.2,2011-07-29,2011,7
4198.21,2011-07-30,2011,7
4198.15,2011-07-31,2011,7
4198.2,2011-08-01,2011,8
4198.21,2011-08-02,2011,8
4198.17,2011-08-03,2011,8
4198.12,2011-08-04,2011,8
4198.16,2011-08-05,2011,8
4198.15,2011-08-06,2011,8
4198.14,2011-08-07,2011,8
4198.11,2011-08-08,2011,8
4198.12,2011-08-09,2011,8
4198.11,2011-08-10,2011,8
4198.08,2011-08-11,2011,8
4198.09,2011-08-12,2011,8
4198.04,2011-08-13,2011,8
4197.95,2011-08-14,2011,8
4197.97,2011-08-15,2011,8
4198.06,2011-08-16,2011,8
4197.96,2011-08-17,2011,8
4197.96,2011-08-18,2011,8
4197.96,2011-08-19,2011,8
4197.92,2011-08-20,2011,8
4197.9,2011-08-21,2011,8
4197.86,2011-08-22,2011,8
4197.9,2011-08-23,2011,8
4197.88,2011-08-24,2011,8
4197.82,2011-08-25,2011,8
4197.81,2011-08-26,2011,8
4197.84,2011-08-27,2011,8
4197.77,2011-08-28,2011,8
4197.78,2011-08-29,2011,8
4197.76,2011-08-30,2011,8
4197.67,2011-08-31,2011,8
4197.78,2011-09-01,2011,9
4197.75,2011-09-02,2011,9
4197.71,2011-09-03,2011,9
4197.67,2011-09-04,2011,9
4197.65,2011-09-05,2011,9
4197.64,2011-09-06,2011,9
4197.61,2011-09-07,2011,9
4197.6,2011-09-08,2011,9
4197.6,2011-09-09,2011,9
4197.56,2011-09-10,2011,9
4197.55,2011-09-11,2011,9
4197.55,2011-09-12,2011,9
4197.56,2011-09-13,2011,9
4197.53,2011-09-14,2011,9
4197.5,2011-09-15,2011,9
4197.51,2011-09-16,2011,9
4197.52,2011-09-17,2011,9
4197.51,2011-09-18,2011,9
4197.5,2011-09-19,2011,9
4197.5,2011-09-20,2011,9
4197.5,2011-09-21,2011,9
4197.5,2011-09-22,2011,9
4197.49,2011-09-23,2011,9
4197.49,2011-09-24,2011,9
4197.48,2011-09-25,2011,9
4197.51,2011-09-26,2011,9
4197.47,2011-09-27,2011,9
4197.47,2011-09-28,2011,9
4197.49,2011-09-29,2011,9
4197.45,2011-09-30,2011,9
4197.43,2011-10-01,2011,10
4197.41,2011-10-02,2011,10
4197.38,2011-10-03,2011,10
4197.37,2011-10-04,2011,10
4197.07,2011-10-05,2011,10
4197.55,2011-10-06,2011,10
4197.42,2011-10-07,2011,10
4197.48,2011-10-08,2011,10
4197.45,2011-10-09,2011,10
4197.47,2011-10-10,2011,10
4197.48,2011-10-11,2011,10
4197.5,2011-10-12,2011,10
4197.49,2011-10-13,2011,10
4197.5,2011-10-14,2011,10
4197.52,2011-10-15,2011,10
4197.59,2011-10-16,2011,10
4197.57,2011-10-17,2011,10
4197.55,2011-10-18,2011,10
4197.55,2011-10-19,2011,10
4197.58,2011-10-20,2011,10
4197.56,2011-10-21,2011,10
4197.59,2011-10-22,2011,10
4197.58,2011-10-23,2011,10
4197.62,2011-10-24,2011,10
4197.68,2011-10-25,2011,10
4197.76,2011-10-26,2011,10
4197.59,2011-10-27,2011,10
4197.56,2011-10-28,2011,10
4197.56,2011-10-29,2011,10
4197.58,2011-10-30,2011,10
4197.6,2011-10-31,2011,10
4197.82,2011-11-01,2011,11
4197.65,2011-11-02,2011,11
4197.62,2011-11-03,2011,11
4197.64,2011-11-04,2011,11
4197.67,2011-11-05,2011,11
4197.6,2011-11-06,2011,11
4197.72,2011-11-07,2011,11
4197.64,2011-11-08,2011,11
4197.6,2011-11-09,2011,11
4197.55,2011-11-10,2011,11
4197.54,2011-11-11,2011,11
4197.56,2011-11-12,2011,11
4197.56,2011-11-13,2011,11
4197.58,2011-11-14,2011,11
4197.64,2011-11-15,2011,11
4197.62,2011-11-16,2011,11
4197.58,2011-11-17,2011,11
4197.65,2011-11-18,2011,11
4197.66,2011-11-19,2011,11
4197.65,2011-11-20,2011,11
4197.64,2011-11-21,2011,11
4197.64,2011-11-22,2011,11
4197.65,2011-11-23,2011,11
4197.68,2011-11-24,2011,11
4197.78,2011-11-25,2011,11
4197.7,2011-11-26,2011,11
4197.68,2011-11-27,2011,11
4197.7,2011-11-28,2011,11
4197.75,2011-11-29,2011,11
4197.81,2011-11-30,2011,11
4198.09,2011-12-01,2011,12
4197.83,2011-12-02,2011,12
4197.94,2011-12-03,2011,12
4197.8,2011-12-04,2011,12
4197.82,2011-12-05,2011,12
4197.78,2011-12-06,2011,12
4197.78,2011-12-07,2011,12
4197.81,2011-12-08,2011,12
4197.79,2011-12-09,2011,12
4197.79,2011-12-10,2011,12
4197.79,2011-12-11,2011,12
4197.79,2011-12-12,2011,12
4197.79,2011-12-13,2011,12
4197.8,2011-12-14,2011,12
4197.79,2011-12-15,2011,12
4197.8,2011-12-16,2011,12
4197.8,2011-12-17,2011,12
4197.83,2011-12-18,2011,12
4197.8,2011-12-19,2011,12
4197.8,2011-12-20,2011,12
4197.84,2011-12-21,2011,12
4197.91,2011-12-22,2011,12
4197.81,2011-12-23,2011,12
4197.81,2011-12-24,2011,12
4197.8,2011-12-25,2011,12
4197.81,2011-12-26,2011,12
4197.83,2011-12-27,2011,12
4197.84,2011-12-28,2011,12
4197.84,2011-12-29,2011,12
4197.84,2011-12-30,2011,12
4197.95,2011-12-31,2011,12
4197.84,2012-01-01,2012,1
4197.82,2012-01-02,2012,1
4197.82,2012-01-03,2012,1
4197.84,2012-01-04,2012,1
4197.84,2012-01-05,2012,1
4197.85,2012-01-06,2012,1
4197.94,2012-01-07,2012,1
4197.9,2012-01-08,2012,1
4197.9,2012-01-09,2012,1
4197.9,2012-01-10,2012,1
4197.92,2012-01-11,2012,1
4197.9,2012-01-12,2012,1
4197.92,2012-01-13,2012,1
4198.0,2012-01-14,2012,1
4197.96,2012-01-15,2012,1
4198.12,2012-01-16,2012,1
4197.97,2012-01-17,2012,1
4197.99,2012-01-18,2012,1
4198.03,2012-01-19,2012,1
4198.02,2012-01-20,2012,1
4198.09,2012-01-21,2012,1
4198.15,2012-01-22,2012,1
4198.14,2012-01-23,2012,1
4198.19,2012-01-24,2012,1
4198.18,2012-01-25,2012,1
4198.21,2012-01-26,2012,1
4198.27,2012-01-27,2012,1
4198.22,2012-01-28,2012,1
4198.24,2012-01-29,2012,1
4198.24,2012-01-30,2012,1
4198.27,2012-01-31,2012,1
4198.28,2012-02-01,2012,2
4198.43,2012-02-02,2012,2
4198.37,2012-02-03,2012,2
4198.34,2012-02-04,2012,2
4198.38,2012-02-05,2012,2
4198.38,2012-02-06,2012,2
4198.38,2012-02-07,2012,2
4198.4,2012-02-08,2012,2
4198.39,2012-02-09,2012,2
4198.4,2012-02-10,2012,2
4198.4,2012-02-11,2012,2
4198.44,2012-02-12,2012,2
4198.41,2012-02-13,2012,2
4198.41,2012-02-14,2012,2
4198.47,2012-02-15,2012,2
4198.5,2012-02-16,2012,2
4198.45,2012-02-17,2012,2
4198.46,2012-02-18,2012,2
4198.59,2012-02-19,2012,2
4198.44,2012-02-20,2012,2
4198.46,2012-02-21,2012,2
4198.54,2012-02-22,2012,2
4198.7,2012-02-23,2012,2
4198.49,2012-02-24,2012,2
4198.72,2012-02-25,2012,2
4198.53,2012-02-26,2012,2
4198.53,2012-02-27,2012,2
4198.54,2012-02-28,2012,2
4198.43,2012-02-29,2012,2
4198.54,2012-03-01,2012,3
4198.66,2012-03-02,2012,3
4198.5,2012-03-03,2012,3
4198.51,2012-03-04,2012,3
4198.53,2012-03-05,2012,3
4198.77,2012-03-06,2012,3
4198.95,2012-03-07,2012,3
4198.66,2012-03-08,2012,3
4198.6,2012-03-09,2012,3
4198.6,2012-03-10,2012,3
4198.59,2012-03-11,2012,3
4198.58,2012-03-12,2012,3
4198.51,2012-03-13,2012,3
4198.57,2012-03-14,2012,3
4198.6,2012-03-15,2012,3
4198.58,2012-03-16,2012,3
4198.35,2012-03-17,2012,3
4198.48,2012-03-18,2012,3
4198.66,2012-03-19,2012,3
4198.63,2012-03-20,2012,3
4198.6,2012-03-21,2012,3
4198.6,2012-03-22,2012,3
4198.55,2012-03-23,2012,3
4198.62,2012-03-24,2012,3
4198.62,2012-03-25,2012,3
4198.47,2012-03-26,2012,3
4198.62,2012-03-27,2012,3
4198.62,2012-03-28,2012,3
4198.65,2012-03-29,2012,3
4198.64,2012-03-30,2012,3
4198.51,2012-03-31,2012,3
4198.79,2012-04-01,2012,4
4198.84,2012-04-02,2012,4
4198.68,2012-04-03,2012,4
4198.69,2012-04-04,2012,4
4198.76,2012-04-05,2012,4
4198.75,2012-04-06,2012,4
4198.66,2012-04-07,2012,4
4198.65,2012-04-08,2012,4
4198.66,2012-04-09,2012,4
4198.66,2012-04-10,2012,4
4198.54,2012-04-11,2012,4
4198.66,2012-04-12,2012,4
4198.63,2012-04-13,2012,4
4198.66,2012-04-14,2012,4
4198.75,2012-04-15,2012,4
4198.67,2012-04-16,2012,4
4198.62,2012-04-17,2012,4
4198.66,2012-04-18,2012,4
4198.66,2012-04-19,2012,4
4198.65,2012-04-20,2012,4
4198.67,2012-04-21,2012,4
4198.68,2012-04-22,2012,4
4198.66,2012-04-23,2012,4
4198.66,2012-04-24,2012,4
4198.64,2012-04-25,2012,4
4198.76,2012-04-26,2012,4
4198.79,2012-04-27,2012,4
4198.65,2012-04-28,2012,4
4198.64,2012-04-29,2012,4
4198.63,2012-04-30,2012,4
4198.65,2012-05-01,2012,5
4198.68,2012-05-02,2012,5
4198.68,2012-05-03,2012,5
4198.72,2012-05-04,2012,5
4198.79,2012-05-05,2012,5
4198.72,2012-05-06,2012,5
4198.79,2012-05-07,2012,5
4198.62,2012-05-08,2012,5
4198.59,2012-05-09,2012,5
4198.63,2012-05-10,2012,5
4198.63,2012-05-11,2012,5
4198.56,2012-05-12,2012,5
4198.57,2012-05-13,2012,5
4198.53,2012-05-14,2012,5
4198.52,2012-05-15,2012,5
4198.5,2012-05-16,2012,5
4198.49,2012-05-17,2012,5
4198.65,2012-05-18,2012,5
4198.5,2012-05-19,2012,5
4198.49,2012-05-20,2012,5
4198.48,2012-05-21,2012,5
4198.5,2012-05-22,2012,5
4198.61,2012-05-23,2012,5
4198.52,2012-05-24,2012,5
4198.5,2012-05-25,2012,5
4198.32,2012-05-26,2012,5
4198.32,2012-05-27,2012,5
4198.31,2012-05-28,2012,5
4198.31,2012-05-29,2012,5
4198.32,2012-05-30,2012,5
4198.3,2012-05-31,2012,5
4198.3,2012-06-01,2012,6
4198.29,2012-06-02,2012,6
4198.3,2012-06-03,2012,6
4198.23,2012-06-04,2012,6
4198.43,2012-06-05,2012,6
4198.24,2012-06-06,2012,6
4198.2,2012-06-07,2012,6
4198.2,2012-06-08,2012,6
4198.44,2012-06-09,2012,6
4198.17,2012-06-10,2012,6
4198.1,2012-06-11,2012,6
4198.1,2012-06-12,2012,6
4198.1,2012-06-13,2012,6
4198.16,2012-06-14,2012,6
4198.11,2012-06-15,2012,6
4198.1,2012-06-16,2012,6
4198.01,2012-06-17,2012,6
4198.06,2012-06-18,2012,6
4198.1,2012-06-19,2012,6
4198.05,2012-06-20,2012,6
4197.92,2012-06-21,2012,6
4197.85,2012-06-22,2012,6
4197.76,2012-06-23,2012,6
4197.72,2012-06-24,2012,6
4197.72,2012-06-25,2012,6
4197.74,2012-06-26,2012,6
4197.81,2012-06-27,2012,6
4197.74,2012-06-28,2012,6
4197.73,2012-06-29,2012,6
4197.72,2012-06-30,2012,6
4197.69,2012-07-01,2012,7
4197.69,2012-07-02,2012,7
4197.61,2012-07-03,2012,7
4197.62,2012-07-04,2012,7
4197.62,2012-07-05,2012,7
4197.61,2012-07-06,2012,7
4197.59,2012-07-07,2012,7
4197.6,2012-07-08,2012,7
4197.58,2012-07-09,2012,7
4197.58,2012-07-10,2012,7
4197.51,2012-07-11,2012,7
4197.5,2012-07-12,2012,7
4197.42,2012-07-13,2012,7
4197.47,2012-07-14,2012,7
4197.44,2012-07-15,2012,7
4197.42,2012-07-16,2012,7
4197.43,2012-07-17,2012,7
4197.4,2012-07-18,2012,7
4197.38,2012-07-19,2012,7
4197.38,2012-07-20,2012,7
4197.34,2012-07-21,2012,7
4197.38,2012-07-22,2012,7
4197.27,2012-07-23,2012,7
4197.33,2012-07-24,2012,7
4197.28,2012-07-25,2012,7
4197.28,2012-07-26,2012,7
4197.22,2012-07-27,2012,7
4197.15,2012-07-28,2012,7
4197.17,2012-07-29,2012,7
4197.16,2012-07-30,2012,7
4197.14,2012-07-31,2012,7
4197.12,2012-08-01,2012,8
4197.12,2012-08-02,2012,8
4197.12,2012-08-03,2012,8
4197.1,2012-08-04,2012,8
4197.04,2012-08-05,2012,8
4197.05,2012-08-06,2012,8
4197.03,2012-08-07,2012,8
4197.0,2012-08-08,2012,8
4196.98,2012-08-09,2012,8
4197.01,2012-08-10,2012,8
4196.93,2012-08-11,2012,8
4196.92,2012-08-12,2012,8
4196.9,2012-08-13,2012,8
4196.86,2012-08-14,2012,8
4196.85,2012-08-15,2012,8
4196.87,2012-08-16,2012,8
4196.85,2012-08-17,2012,8
4196.83,2012-08-18,2012,8
4196.84,2012-08-19,2012,8
4196.82,2012-08-20,2012,8
4196.78,2012-08-21,2012,8
4196.74,2012-08-22,2012,8
4196.72,2012-08-23,2012,8
4196.72,2012-08-24,2012,8
4196.71,2012-08-25,2012,8
4196.65,2012-08-26,2012,8
4196.65,2012-08-27,2012,8
4196.68,2012-08-28,2012,8
4196.62,2012-08-29,2012,8
4196.64,2012-08-30,2012,8
4196.56,2012-08-31,2012,8
4196.61,2012-09-01,2012,9
4196.65,2012-09-02,2012,9
4196.61,2012-09-03,2012,9
4196.6,2012-09-04,2012,9
4196.59,2012-09-05,2012,9
4196.6,2012-09-06,2012,9
4196.57,2012-09-07,2012,9
4196.56,2012-09-08,2012,9
4196.53,2012-09-09,2012,9
4196.45,2012-09-10,2012,9
4196.5,2012-09-11,2012,9
4196.51,2012-09-12,2012,9
4196.46,2012-09-13,2012,9
4196.41,2012-09-14,2012,9
4196.41,2012-09-15,2012,9
4196.41,2012-09-16,2012,9
4196.44,2012-09-17,2012,9
4196.4,2012-09-18,2012,9
4196.39,2012-09-19,2012,9
4196.38,2012-09-20,2012,9
4196.36,2012-09-21,2012,9
4196.33,2012-09-22,2012,9
4196.33,2012-09-23,2012,9
4196.42,2012-09-24,2012,9
4196.26,2012-09-25,2012,9
4196.31,2012-09-26,2012,9
4196.29,2012-09-27,2012,9
4196.28,2012-09-28,2012,9
4196.28,2012-09-29,2012,9
4196.26,2012-09-30,2012,9
4196.26,2012-10-01,2012,10
4196.24,2012-10-02,2012,10
4196.31,2012-10-03,2012,10
4196.24,2012-10-04,2012,10
4196.27,2012-10-05,2012,10
4196.22,2012-10-06,2012,10
4196.16,2012-10-07,2012,10
4196.11,2012-10-08,2012,10
4196.12,2012-10-09,2012,10
4196.1,2012-10-10,2012,10
4196.1,2012-10-11,2012,10
4196.07,2012-10-12,2012,10
4196.04,2012-10-13,2012,10
4196.07,2012-10-14,2012,10
4196.07,2012-10-15,2012,10
4196.17,2012-10-16,2012,10
4196.17,2012-10-17,2012,10
4196.05,2012-10-18,2012,10
4196.06,2012-10-19,2012,10
4196.03,2012-10-20,2012,10
4196.03,2012-10-21,2012,10
4195.99,2012-10-22,2012,10
4196.12,2012-10-23,2012,10
4196.11,2012-10-24,2012,10
4196.12,2012-10-25,2012,10
4196.1,2012-10-26,2012,10
4196.1,2012-10-27,2012,10
4196.13,2012-10-28,2012,10
4196.12,2012-10-29,2012,10
4196.15,2012-10-30,2012,10
4196.13,2012-10-31,2012,10
4196.12,2012-11-01,2012,11
4196.14,2012-11-02,2012,11
4196.12,2012-11-03,2012,11
4196.13,2012-11-04,2012,11
4196.12,2012-11-05,2012,11
4196.11,2012-11-06,2012,11
4196.11,2012-11-07,2012,11
4195.94,2012-11-08,2012,11
4196.1,2012-11-09,2012,11
4196.23,2012-11-10,2012,11
4196.28,2012-11-11,2012,11
4196.12,2012-11-12,2012,11
4196.14,2012-11-13,2012,11
4196.16,2012-11-14,2012,11
4196.16,2012-11-15,2012,11
4196.17,2012-11-16,2012,11
4196.15,2012-11-17,2012,11
4196.17,2012-11-18,2012,11
4196.17,2012-11-19,2012,11
4196.19,2012-11-20,2012,11
4196.22,2012-11-21,2012,11
4196.23,2012-11-22,2012,11
4196.2,2012-11-23,2012,11
4196.2,2012-11-24,2012,11
4196.21,2012-11-25,2012,11
4196.2,2012-11-26,2012,11
4196.19,2012-11-27,2012,11
4196.2,2012-11-28,2012,11
4196.19,2012-11-29,2012,11
4196.14,2012-11-30,2012,11
4196.18,2012-12-01,2012,12
4196.14,2012-12-02,2012,12
4196.21,2012-12-03,2012,12
4196.22,2012-12-04,2012,12
4196.23,2012-12-05,2012,12
4196.24,2012-12-06,2012,12
4196.25,2012-12-07,2012,12
4196.37,2012-12-08,2012,12
4196.27,2012-12-09,2012,12
4196.22,2012-12-10,2012,12
4196.22,2012-12-11,2012,12
4196.22,2012-12-12,2012,12
4196.26,2012-12-13,2012,12
4196.31,2012-12-14,2012,12
4196.33,2012-12-15,2012,12
4196.26,2012-12-16,2012,12
4196.22,2012-12-17,2012,12
4196.41,2012-12-18,2012,12
4196.44,2012-12-19,2012,12
4196.26,2012-12-20,2012,12
4196.29,2012-12-21,2012,12
4196.3,2012-12-22,2012,12
4196.28,2012-12-23,2012,12
4196.39,2012-12-24,2012,12
4196.31,2012-12-25,2012,12
4196.32,2012-12-26,2012,12
4196.41,2012-12-27,2012,12
4196.36,2012-12-28,2012,12
4196.36,2012-12-29,2012,12
4196.39,2012-12-30,2012,12
4196.42,2012-12-31,2012,12
4196.39,2013-01-01,2013,1
4196.37,2013-01-02,2013,1
4196.38,2013-01-03,2013,1
4196.38,2013-01-04,2013,1
4196.37,2013-01-05,2013,1
4196.37,2013-01-06,2013,1
4196.37,2013-01-07,2013,1
4196.36,2013-01-08,2013,1
4196.36,2013-01-09,2013,1
4196.43,2013-01-10,2013,1
4196.43,2013-01-11,2013,1
4196.38,2013-01-12,2013,1
4196.38,2013-01-13,2013,1
4196.4,2013-01-14,2013,1
4196.4,2013-01-15,2013,1
4196.42,2013-01-16,2013,1
4196.4,2013-01-17,2013,1
4196.4,2013-01-18,2013,1
4196.4,2013-01-19,2013,1
4196.4,2013-01-20,2013,1
4196.4,2013-01-21,2013,1
4196.4,2013-01-22,2013,1
4196.4,2013-01-23,2013,1
4196.4,2013-01-24,2013,1
4196.41,2013-01-25,2013,1
4196.4,2013-01-26,2013,1
4196.45,2013-01-27,2013,1
4196.46,2013-01-28,2013,1
4196.44,2013-01-29,2013,1
4196.48,2013-01-30,2013,1
4196.47,2013-01-31,2013,1
4196.48,2013-02-01,2013,2
4196.49,2013-02-02,2013,2
4196.49,2013-02-03,2013,2
4196.48,2013-02-04,2013,2
4196.47,2013-02-05,2013,2
4196.48,2013-02-06,2013,2
4196.53,2013-02-07,2013,2
4196.55,2013-02-08,2013,2
4196.57,2013-02-09,2013,2
4196.56,2013-02-10,2013,2
4196.57,2013-02-11,2013,2
4196.56,2013-02-12,2013,2
4196.56,2013-02-13,2013,2
4196.57,2013-02-14,2013,2
4196.57,2013-02-15,2013,2
4196.56,2013-02-16,2013,2
4196.57,2013-02-17,2013,2
4196.57,2013-02-18,2013,2
4196.59,2013-02-19,2013,2
4196.63,2013-02-20,2013,2
4196.64,2013-02-21,2013,2
4196.6,2013-02-22,2013,2
4196.71,2013-02-23,2013,2
4196.71,2013-02-24,2013,2
4196.63,2013-02-25,2013,2
4196.71,2013-02-26,2013,2
4196.62,2013-02-27,2013,2
4196.63,2013-02-28,2013,2
4196.62,2013-03-01,2013,3
4196.62,2013-03-02,2013,3
4196.64,2013-03-03,2013,3
4196.76,2013-03-04,2013,3
4196.71,2013-03-05,2013,3
4196.71,2013-03-06,2013,3
4196.74,2013-03-07,2013,3
4196.77,2013-03-08,2013,3
4196.95,2013-03-09,2013,3
4196.81,2013-03-10,2013,3
4196.8,2013-03-11,2013,3
4196.81,2013-03-12,2013,3
4196.83,2013-03-13,2013,3
4196.86,2013-03-14,2013,3
4196.88,2013-03-15,2013,3
4196.89,2013-03-16,2013,3
4197.06,2013-03-17,2013,3
4196.9,2013-03-18,2013,3
4196.9,2013-03-19,2013,3
4196.86,2013-03-20,2013,3
4197.04,2013-03-21,2013,3
4197.03,2013-03-22,2013,3
4196.95,2013-03-23,2013,3
4196.9,2013-03-24,2013,3
4196.9,2013-03-25,2013,3
4196.9,2013-03-26,2013,3
4196.91,2013-03-27,2013,3
4196.91,2013-03-28,2013,3
4196.91,2013-03-29,2013,3
4196.9,2013-03-30,2013,3
4196.88,2013-03-31,2013,3
4196.89,2013-04-01,2013,4
4196.9,2013-04-02,2013,4
4196.91,2013-04-03,2013,4
4196.89,2013-04-04,2013,4
4196.94,2013-04-05,2013,4
4196.94,2013-04-06,2013,4
4196.92,2013-04-07,2013,4
